user_id,phone_number,is_active,accounts.mask,accounts.balances_current,accounts.COUNT(users),accounts.STD(users.phone_number),accounts.COUNT(transactions),accounts.MAX(transactions.amount),accounts.MEAN(transactions.amount),accounts.TIME_SINCE_LAST(transactions.date),accounts.COUNT(monthly_stats),accounts.MAX(monthly_stats.Entertainment),accounts.MAX(monthly_stats.Finance),accounts.MAX(monthly_stats.Fitness),accounts.MAX(monthly_stats.Food),accounts.MAX(monthly_stats.Food and Dining),accounts.MAX(monthly_stats.Friend Activities),accounts.MAX(monthly_stats.Gifts),accounts.MAX(monthly_stats.Groceries),accounts.MAX(monthly_stats.Hobbies),accounts.MAX(monthly_stats.Housing and Utilities),accounts.MAX(monthly_stats.Medical/Dental),accounts.MAX(monthly_stats.Other),accounts.MAX(monthly_stats.Personal Hygiene),accounts.MAX(monthly_stats.Shopping),accounts.MAX(monthly_stats.Subscriptions),accounts.MAX(monthly_stats.Transportation),accounts.MAX(monthly_stats.Travel),accounts.MAX(monthly_stats.avg_transaction_value),accounts.MAX(monthly_stats.total_spend),accounts.MAX(monthly_stats.total_transactions),accounts.MEAN(monthly_stats.Fitness),accounts.MEAN(monthly_stats.Food),accounts.MEAN(monthly_stats.Friend Activities),accounts.MEAN(monthly_stats.Gifts),accounts.MEAN(monthly_stats.Hobbies),accounts.MEAN(monthly_stats.Housing and Utilities),accounts.MEAN(monthly_stats.Medical/Dental),accounts.MEAN(monthly_stats.Personal Hygiene),accounts.MEAN(monthly_stats.Subscriptions),accounts.MEAN(monthly_stats.Transportation),accounts.MEAN(monthly_stats.Travel),accounts.MEAN(monthly_stats.avg_transaction_value),accounts.MEAN(monthly_stats.total_spend),accounts.STD(monthly_stats.Fitness),accounts.STD(monthly_stats.Housing and Utilities),accounts.STD(monthly_stats.Medical/Dental),accounts.STD(monthly_stats.Transportation),accounts.STD(monthly_stats.Travel),accounts.STD(monthly_stats.total_transactions),accounts.SUM(monthly_stats.Entertainment),accounts.SUM(monthly_stats.Food and Dining),accounts.SUM(monthly_stats.Groceries),accounts.SUM(monthly_stats.Housing and Utilities),accounts.SUM(monthly_stats.Medical/Dental),accounts.SUM(monthly_stats.Other),accounts.SUM(monthly_stats.Personal Hygiene),accounts.SUM(monthly_stats.Transportation),accounts.SUM(monthly_stats.Travel),accounts.SUM(monthly_stats.total_spend),accounts.TIME_SINCE_LAST(monthly_stats.month_start_date),accounts.COUNT(all_time_stats),accounts.STD(all_time_stats.avg_transactions_value),accounts.STD(all_time_stats.largest_transaction),accounts.STD(all_time_stats.total_transactions),account_id = 9930706642522650,account_id = 9917427141037396,account_id = 9900112423294341,account_id = 9860410258164577,account_id = 9854565050152785,account_id = 9794651047068781,account_id = 9749369644991904,account_id = 9742732280297836,account_id = 9650043164794435,account_id = 9625783251295911,account_id is unknown,accounts.name = JCB 16 digit,accounts.name = VISA 16 digit,accounts.name = Maestro,accounts.name = Mastercard,accounts.name = American Express,accounts.name = VISA 19 digit,accounts.name = Diners Club / Carte Blanche,accounts.name = VISA 13 digit,accounts.name = Plaid Saving,accounts.name = Plaid Mortgage,accounts.name is unknown,accounts.type = Checking,accounts.type = Savings,accounts.type = credit card credit,accounts.type = CHECKING,accounts.type = SAVINGS,accounts.type = checking depository,accounts.type = savings depository,accounts.type = mortgage loan,accounts.type = student loan,accounts.type = money market depository,accounts.type is unknown,accounts.currency_code = USD,accounts.currency_code = EUR,accounts.currency_code = GBP,accounts.currency_code = CAD,accounts.currency_code = SEK,accounts.currency_code = PLN,accounts.currency_code = NOK,accounts.currency_code = DKK,accounts.currency_code = CZK,accounts.currency_code is unknown,days_since_last,vel_1d,vel_7d,vel_30d,task_segment,top_category,top_merchant,primary_spending_trend,merchant_diversity,new_merchant_count,avg_amt_30d,count_30d
USR895fU,681965879101,False,2178,6848.48,1,0.0,44,317197.82,8698.476590909091,25833600.0,21,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,107147.02,0.0,5.0,0.19047619047619047,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.23809523809523808,0.23809523809523808,0.0,6536.365238095239,0.0,0.40237390808147827,0.4364357804719847,0.35856858280031806,0.4364357804719847,0.0,1.2208506012105622,0.0,0.0,9.0,2.0,3.0,0.0,1.0,5.0,0.0,0.0,26611200.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,2.0,Consistent Weekly,Shopping,Online,Surging in Subscriptions,0.07,3.0,91.73,2.0
USR009qR,7761443840187,False,4677,8095.09,1,0.0,54,6962.42,414.85407407407405,25660800.0,24,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1810.5,0.0,5.0,0.0,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.20833333333333334,0.2916666666666667,0.2916666666666667,0.125,0.2916666666666667,0.125,0.125,334.65791666666667,0.0,0.0,0.5500329370901874,0.4643056214875365,0.3378319623460881,0.3378319623460881,1.3593476696403028,0.0,0.0,2.0,7.0,7.0,0.0,3.0,3.0,3.0,0.0,26611200.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,1.0,Single-Tasker,Housing and Utilities,Online,Surging in Friend Activities,0.06,3.0,19.72,1.0
USR197Mx,9470608425959,False,2165,6747.75,1,0.0,53,125798.6,3665.7449056603778,27043200.0,22,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,62916.42,0.0,5.0,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.045454545454545456,0.22727272727272727,0.18181818181818182,0.13636363636363635,0.3181818181818182,0.0,0.22727272727272727,0.13636363636363635,4137.7190909090905,0.0,0.4558423058385518,0.39477101697586137,0.35125008665710444,0.4289320272288885,0.35125008665710444,1.0980107948593703,0.0,0.0,4.0,4.0,3.0,0.0,7.0,5.0,3.0,0.0,29289600.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,2.0,Consistent Weekly,Shopping,Online,Surging in Friend Activities,0.06,3.0,248.565,2.0
USR926hk,6576482406863,False,2151,7687.82,1,0.0,50,6867.67,488.014,26524800.0,23,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,4183.38,0.0,4.0,0.21739130434782608,0.043478260869565216,0.2608695652173913,0.2608695652173913,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.21739130434782608,0.2608695652173913,0.08695652173913043,561.544347826087,0.0,0.42174116783664994,0.45769658728016,0.34435022157509093,0.540823555863717,0.2881040655200304,0.8868828923945564,0.0,0.0,3.0,3.0,3.0,0.0,3.0,6.0,2.0,0.0,26611200.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,2.0,Consistent Weekly,Shopping,In-store,Surging in Friend Activities,0.06,3.0,2380.965,2.0
USR832EJ,3201174514516,False,1705,8531.87,1,0.0,53,68982.29,2820.6866037735845,27820800.0,21,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,23242.71,0.0,5.0,0.42857142857142855,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.23809523809523808,0.23809523809523808,0.2857142857142857,0.047619047619047616,0.3333333333333333,0.047619047619047616,0.2857142857142857,2056.582380952381,0.0,0.5976143046671969,0.4364357804719847,0.4629100498862757,0.21821789023599236,0.46291004988627577,1.2891488517253398,0.0,0.0,0.0,5.0,6.0,0.0,1.0,1.0,6.0,0.0,29289600.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,4.0,Consistent Weekly,Shopping,Mobile App,Surging in Subscriptions,0.06,3.0,449.19500000000005,4.0
USR803YO,122511492795,True,6334,4214.95,1,0.0,53,139125.95,2915.9464150943395,26006400.0,24,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,34806.11,0.0,4.0,0.25,0.20833333333333334,0.4583333333333333,0.2916666666666667,0.125,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,1712.9329166666666,0.0,0.531609533071195,0.28232985128663995,0.48154341234307674,0.408248290463863,0.28232985128663995,1.0206207261596574,0.0,0.0,2.0,2.0,4.0,0.0,4.0,2.0,2.0,0.0,26611200.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,4.0,Consistent Weekly,Shopping,In-store,Surging in Travel,0.06,3.0,430.505,4.0
USR489hA,9381630230571,True,3597,3133.67,1,0.0,54,171397.48,3397.4464814814814,25920000.0,22,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,57197.47,0.0,4.0,0.2727272727272727,0.0,0.22727272727272727,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.2727272727272727,0.13636363636363635,0.18181818181818182,0.3181818181818182,0.2727272727272727,2853.8,0.0,0.5504818825631803,0.3512500866571044,0.4558423058385518,0.5679003631895497,0.5504818825631803,1.1433981403515168,0.0,0.0,4.0,3.0,6.0,0.0,3.0,7.0,6.0,0.0,26611200.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,2.0,2.0,4.0,Consistent Weekly,Shopping,Online,Surging in Subscriptions,0.06,3.0,52.2025,4.0
USR587rm,3843354153970,False,7156,3603.04,1,0.0,37,2218.78,322.0424324324324,25660800.0,20,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,964.34,0.0,4.0,0.2,0.05,0.15,0.25,0.05,0.3,0.05,0.15,0.15,0.1,0.15,270.713,0.0,0.41039134083406165,0.5712405705774793,0.22360679774997894,0.30779350562554625,0.36634754853252327,0.8750939799154206,0.0,0.0,3.0,6.0,1.0,0.0,3.0,2.0,3.0,0.0,26611200.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,3.0,Consistent Weekly,Fitness,Online,Surging in Gifts,0.08,3.0,301.34,3.0
USR103fp,2830535861189,False,2713,3238.99,1,0.0,53,171327.87,6150.533396226416,26438400.0,24,0.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,86211.87,0.0,7.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.16666666666666666,0.20833333333333334,0.08333333333333333,0.041666666666666664,0.2916666666666667,0.041666666666666664,0.16666666666666666,6621.700000000001,0.0,0.48154341234307674,0.41485111699905347,0.28232985128663995,0.2041241452319315,0.38069349381344053,1.3506573815438319,0.0,0.0,4.0,5.0,2.0,0.0,1.0,1.0,4.0,0.0,26611200.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,3.0,9.0,Healthy Active User,Shopping,Mobile App,Surging in Gifts,0.06,3.0,228.94999999999996,9.0
USR710BJ,6273777417045,True,1376,1464.19,1,0.0,42,295387.25,7181.775,27302400.0,20,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,98484.06,0.0,4.0,0.05,0.2,0.4,0.15,0.25,0.15,0.2,0.1,0.2,0.0,0.1,5094.0815,0.0,0.22360679774997896,0.36634754853252327,0.41039134083406165,0.0,0.3077935056255462,0.9679060415469871,0.0,0.0,3.0,3.0,4.0,0.0,2.0,0.0,2.0,0.0,29289600.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,3.0,Single-Tasker,Shopping,In-store,Surging in Travel,0.07,3.0,449.28999999999996,3.0
USR964lF,1551669068041,True,7707,2503.87,1,0.0,57,7154.32,466.36982456140356,27475200.0,22,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,2591.86,0.0,6.0,0.13636363636363635,0.13636363636363635,0.2727272727272727,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.22727272727272727,0.09090909090909091,0.36363636363636365,0.22727272727272727,0.4090909090909091,372.2031818181818,0.0,0.35125008665710444,0.39477101697586137,0.5284134548067253,0.4289320272288885,0.7341396590302414,1.6230216062021892,0.0,0.0,6.0,4.0,5.0,0.0,2.0,5.0,9.0,0.0,29289600.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,6.0,Single-Tasker,Housing and Utilities,Online,Surging in Shopping,0.05,3.0,1319.7966666666666,6.0
USR901Hl,6419149024943,True,1701,2502.25,1,0.0,48,214910.5,4887.409166666666,25747200.0,18,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,31743.18,0.0,7.0,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.5,2018.0600000000002,0.0,0.32338083338177726,0.42779263194649864,0.38348249442368526,0.48507125007266594,0.5144957554275266,1.4142135623730951,0.0,0.0,2.0,4.0,3.0,0.0,4.0,6.0,9.0,0.0,26611200.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,3.0,Single-Tasker,Shopping,Online,Surging in Gifts,0.06,3.0,128.33666666666667,3.0
USR157Ok,2831213671816,True,3501,380.72,1,0.0,56,58087.43,1199.4517857142857,25660800.0,21,0.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,19438.02,0.0,6.0,0.14285714285714285,0.38095238095238093,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.19047619047619047,1074.3490476190477,0.0,0.35856858280031806,0.30079260375911915,0.40237390808147827,0.40237390808147827,0.40237390808147816,1.4259499757471625,0.0,0.0,2.0,2.0,4.0,0.0,2.0,4.0,4.0,0.0,26611200.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,1.0,Single-Tasker,Shopping,Online,Surging in Food,0.05,3.0,8.16,1.0
USR640RH,5268734333789,False,6603,9467.61,1,0.0,59,206258.18,5347.913898305084,26697600.0,22,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,51628.26,0.0,6.0,0.18181818181818182,0.18181818181818182,0.13636363636363635,0.18181818181818182,0.13636363636363635,0.2727272727272727,0.18181818181818182,0.22727272727272727,0.3181818181818182,0.4090909090909091,0.09090909090909091,4775.99590909091,0.0,0.5010810823432182,0.4558423058385518,0.39477101697586137,0.5032362797401965,0.29424494316824984,1.5852403644201765,0.0,0.0,3.0,6.0,4.0,0.0,5.0,9.0,2.0,0.0,29289600.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,2.0,2.0,3.0,Consistent Weekly,Shopping,Mobile App,Surging in Housing and Utilities,0.05,3.0,983.7366666666667,3.0
USR953VW,4400054964942,True,6709,984.57,1,0.0,45,94257.77,3147.306888888889,25833600.0,21,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,47328.56,0.0,5.0,0.19047619047619047,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.047619047619047616,0.19047619047619047,0.09523809523809523,0.2857142857142857,3333.9452380952384,0.0,0.40237390808147827,0.511766315719159,0.5389584311207966,0.30079260375911915,0.4629100498862757,1.0623424252901832,0.0,0.0,3.0,4.0,5.0,0.0,1.0,2.0,6.0,0.0,26611200.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,2.0,Single-Tasker,Shopping,In-store,Surging in Friend Activities,0.07,3.0,247.445,2.0
USR155Ld,9115476116656,False,9632,6003.62,1,0.0,43,160789.58,5003.338837209302,25920000.0,22,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,80406.38,0.0,5.0,0.2727272727272727,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.09090909090909091,0.13636363636363635,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.13636363636363635,0.045454545454545456,4850.076818181818,0.0,0.5504818825631803,0.35125008665710444,0.39477101697586137,0.35125008665710444,0.21320071635561041,1.2901558682973793,0.0,0.0,1.0,3.0,4.0,0.0,4.0,3.0,1.0,0.0,26611200.0,1,0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,2.0,4.0,Consistent Weekly,Shopping,Mobile App,Surging in Housing and Utilities,0.07,3.0,11534.872500000001,4.0
USR979Po,7092186945900,False,1463,1827.89,1,0.0,44,1474.42,247.37727272727273,29203200.0,19,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1474.42,0.0,5.0,0.3684210526315789,0.2631578947368421,0.21052631578947367,0.15789473684210525,0.21052631578947367,0.05263157894736842,0.2631578947368421,0.05263157894736842,0.2631578947368421,0.21052631578947367,0.10526315789473684,303.0805263157895,0.0,0.49559462778335206,0.22941573387056177,0.5619514869490163,0.41885390829169555,0.3153017676423058,1.1572300058975775,0.0,0.0,2.0,1.0,5.0,0.0,1.0,4.0,2.0,0.0,29289600.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,2.0,Single-Tasker,Fitness,Mobile App,Surging in Gifts,0.07,3.0,869.96,2.0
USR977PC,3733406693006,False,575,6549.5,1,0.0,39,153334.39,4105.607692307693,26352000.0,21,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,51120.15,0.0,4.0,0.047619047619047616,0.3333333333333333,0.09523809523809523,0.23809523809523808,0.09523809523809523,0.0,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.14285714285714285,0.09523809523809523,2671.089047619048,0.0,0.21821789023599236,0.0,0.30079260375911915,0.35856858280031806,0.30079260375911915,0.9102589898327995,0.0,0.0,4.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,26611200.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,3.0,Single-Tasker,Shopping,In-store,Surging in Personal Hygiene,0.08,3.0,20.466666666666665,3.0
USR985cj,5032747556218,True,2296,8477.95,1,0.0,63,202656.54,5432.480317460318,28339200.0,24,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,59431.7,0.0,5.0,0.20833333333333334,0.20833333333333334,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.125,0.2916666666666667,0.125,0.08333333333333333,0.2916666666666667,0.125,4497.220416666666,0.0,0.4148511169990534,0.3378319623460881,0.5500329370901873,0.4643056214875365,0.33783196234608814,1.1726039399558574,0.0,0.0,11.0,3.0,7.0,0.0,3.0,7.0,3.0,0.0,29289600.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,3.0,Single-Tasker,Shopping,In-store,Surging in Personal Hygiene,0.05,3.0,701.8466666666667,3.0
USR548Uw,1806054439039,True,3009,1546.46,1,0.0,53,175084.14,3561.9613207547172,27734400.0,20,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,58437.91,0.0,6.0,0.3,0.2,0.15,0.4,0.05,0.1,0.1,0.2,0.35,0.2,0.3,3161.7345,0.0,0.5712405705774795,0.3077935056255462,0.3077935056255462,0.41039134083406165,0.47016234598162726,1.1821033884786185,0.0,0.0,3.0,2.0,2.0,0.0,4.0,4.0,6.0,0.0,29289600.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,2.0,Single-Tasker,Shopping,Mobile App,Surging in Travel,0.06,3.0,592.735,2.0
USR321bf,6721983544594,True,7242,3529.41,1,0.0,38,4923.62,667.7278947368421,27561600.0,20,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3828.41,0.0,5.0,0.15,0.2,0.1,0.2,0.0,0.3,0.1,0.35,0.0,0.1,0.05,717.691,0.0,0.3663475485325232,0.4701623459816272,0.30779350562554625,0.3077935056255462,0.22360679774997896,1.1652874052533586,0.0,0.0,4.0,6.0,2.0,0.0,7.0,2.0,1.0,0.0,29289600.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,2.0,Single-Tasker,Housing and Utilities,Mobile App,Surging in Gifts,0.08,3.0,294.08,2.0
USR329IV,2842738680735,True,0,110.0,1,0.0,145,89.4,-62.70041379310344,2073600.0,25,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,89.4,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,-57.7932,-480.0,0.0,0.0,0.0,0.6658328118479393,0.0,1.0408329997330663,0.0,48.0,25.0,0.0,0.0,0.0,0.0,72.0,0.0,-12000.0,3024000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,7.0,Single-Tasker,Transportation,United Airlines,Surging in Transportation,0.03,5.0,-41.87714285714286,7.0
USR470Uv,5967657552540,False,1111,210.0,1,0.0,49,25.0,10.091836734693878,2160000.0,25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.39,-4.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8056,-4.22,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.5,3024000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,3.0,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.02,1.0,5.5200000000000005,3.0
USR557Nb,6562150177538,True,2222,1000.0,1,0.0,24,1000.0,1000.0,4406400.0,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5616000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.0,1.0,1.0,2.0,Single-Tasker,Finance,Unknown Merchant,Surging in Finance,0.04,1.0,1000.0,2.0
USR888CC,4875500066340,True,3333,410.0,1,0.0,144,2078.5,692.8333333333334,3024000.0,25,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,803.94,0.0,9.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,663.8864,0.0,0.49328828623162474,0.0,0.0,0.19999999999999998,0.0,1.562049935181331,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3024000.0,1,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,1.0,5.0,7.0,Healthy Active User,Finance,Unknown Merchant,Surging in Finance,0.02,3.0,665.2857142857143,7.0
