user_id,phone_number,is_active,accounts.mask,accounts.balances_current,accounts.COUNT(users),accounts.STD(users.phone_number),accounts.COUNT(transactions),accounts.MAX(transactions.amount),accounts.MEAN(transactions.amount),accounts.TIME_SINCE_LAST(transactions.date),account_id = 9930706642522650,account_id = 9917427141037396,account_id = 9900112423294341,account_id = 9860410258164577,account_id = 9854565050152785,account_id = 9794651047068781,account_id = 9749369644991904,account_id = 9742732280297836,account_id = 9650043164794435,account_id = 9625783251295911,account_id is unknown,accounts.name = JCB 16 digit,accounts.name = VISA 16 digit,accounts.name = Maestro,accounts.name = Mastercard,accounts.name = American Express,accounts.name = VISA 19 digit,accounts.name = Diners Club / Carte Blanche,accounts.name = VISA 13 digit,accounts.name = Plaid Saving,accounts.name = Plaid Mortgage,accounts.name is unknown,accounts.type = Checking,accounts.type = Savings,accounts.type = credit card credit,accounts.type = CHECKING,accounts.type = SAVINGS,accounts.type = checking depository,accounts.type = savings depository,accounts.type = mortgage loan,accounts.type = student loan,accounts.type = money market depository,accounts.type is unknown,accounts.currency_code = USD,accounts.currency_code = EUR,accounts.currency_code = GBP,accounts.currency_code = CAD,accounts.currency_code = SEK,accounts.currency_code = PLN,accounts.currency_code = NOK,accounts.currency_code = DKK,accounts.currency_code = CZK,accounts.currency_code is unknown,days_since_last,vel_1d,vel_7d,vel_30d,task_segment,top_category,top_merchant,primary_spending_trend,merchant_diversity,new_merchant_count,avg_amt_30d,count_30d,account_ids,primary_account_id,account_count
USR249de,2586658035717,False,4574,8508.63,1,0.0,47,4341.52,408.1006382978723,26352000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Housing and Utilities,In-store,Surging in Subscriptions,0.06,3.0,48.085,2.0,[1197574185563696],1197574185563696,1
USR862eI,50879775425,False,8873,8441.66,1,0.0,57,38659.88,1061.3952631578948,25574400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,4,Single-Tasker,Shopping,Online,Surging in Medical/Dental,0.05,3.0,261.91499999999996,4.0,[3209100814996365],3209100814996365,1
USR489ka,9421682023682,True,5034,1624.34,1,0.0,59,55633.78,1335.0576271186442,27475200.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,4,Single-Tasker,Shopping,Mobile App,Surging in Shopping,0.05,3.0,14858.744999999999,4.0,[1073907659342968],1073907659342968,1
USR936rw,3542848054679,False,6406,8845.47,1,0.0,48,42304.21,1133.274375,26006400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,3,4,Healthy Active User,Shopping,Mobile App,Surging in Subscriptions,0.06,3.0,91.27250000000001,4.0,[5545303440124674],5545303440124674,1
USR981Is,9929904409752,True,5472,8571.52,1,0.0,45,37620.04,1243.5457777777779,26352000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Shopping,Online,Surging in Shopping,0.07,3.0,2371.325,2.0,[5749789658974242],5749789658974242,1
USR169XO,7097106256034,False,3408,2743.63,1,0.0,47,2748.21,215.19936170212765,26092800.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Shopping,Mobile App,Surging in Shopping,0.06,3.0,149.985,2.0,[2849192942495831],2849192942495831,1
USR885xH,9841440622499,True,4016,3129.45,1,0.0,59,5636.56,308.2345762711864,25574400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Shopping,Online,Surging in Gifts,0.05,3.0,648.69,2.0,[2004535086897448],2004535086897448,1
USR104NK,6338280442145,True,7269,3914.44,1,0.0,54,147600.24,3066.394629629629,26697600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,4,Consistent Weekly,Shopping,In-store,Surging in Transportation,0.06,3.0,353.8275,4.0,[1876789797618974],1876789797618974,1
USR828eU,6510657081558,True,4663,9956.68,1,0.0,52,166341.93,3439.0225,26092800.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,3,5,Healthy Active User,Shopping,Online,Surging in Subscriptions,0.06,3.0,632.9639999999999,5.0,[9274394784838791],9274394784838791,1
USR689HM,4625873053310,True,4245,1466.08,1,0.0,52,218911.5,4530.632884615385,26611200.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Shopping,Online,Surging in Gifts,0.06,3.0,1233.2066666666667,3.0,[5753119100760911],5753119100760911,1
USR654ba,980418478672,True,696,3200.28,1,0.0,52,204772.28,5359.283461538462,26352000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,3,3,5,Healthy Active User,Shopping,Mobile App,Surging in Food,0.06,3.0,329.526,5.0,[6569936517007880],6569936517007880,1
USR725fj,1418165054241,True,3453,6394.1,1,0.0,70,62099.21,1481.5665714285715,26092800.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,4,Single-Tasker,Shopping,Mobile App,Surging in Medical/Dental,0.04,3.0,303.4425,4.0,[1309156750865545],1309156750865545,1
USR703am,5189008723567,False,1574,8073.91,1,0.0,46,1083.85,280.28456521739133,26697600.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,5,Consistent Weekly,Medical/Dental,In-store,Surging in Gifts,0.07,3.0,467.166,5.0,[7344597357704186],7344597357704186,1
USR704Np,7553305247307,False,3044,805.08,1,0.0,48,71736.42,2121.6616666666664,26006400.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,4,Consistent Weekly,Shopping,Mobile App,Surging in Groceries,0.06,3.0,874.9175,4.0,[6847503815544676],6847503815544676,1
USR990wn,1837227285473,True,1344,4674.44,1,0.0,54,86982.19,1916.9657407407406,25660800.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,3,Consistent Weekly,Shopping,In-store,Surging in Transportation,0.06,3.0,29043.49,3.0,[5201228488286458],5201228488286458,1
USR557yC,6695380853615,False,8438,6598.85,1,0.0,51,1160.68,242.1570588235294,26006400.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,3,Consistent Weekly,Fitness,Mobile App,Surging in Medical/Dental,0.06,3.0,388.82,3.0,[4424100999884660],4424100999884660,1
USR165jr,6339319126344,False,9827,3688.09,1,0.0,50,2948.45,253.54219999999998,25920000.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Shopping,Mobile App,Surging in Transportation,0.06,3.0,432.53499999999997,2.0,[1120172210085340],1120172210085340,1
USR203qJ,9784998621153,False,9020,3792.35,1,0.0,63,44761.29,949.2215873015873,26352000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Shopping,Mobile App,Surging in Subscriptions,0.05,3.0,55.64666666666667,3.0,[4394889498884221],4394889498884221,1
USR677Eb,6767466889543,True,5063,1103.32,1,0.0,52,104101.2,2620.7136538461536,27043200.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Shopping,Online,Surging in Fitness,0.06,3.0,672.6033333333334,3.0,[3423390084100941],3423390084100941,1
USR848ei,595456679645,True,4364,9593.09,1,0.0,40,57019.46,1630.9615,26265600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Shopping,In-store,Surging in Hobbies,0.08,3.0,97.49333333333334,3.0,[8812883282142222],8812883282142222,1
USR718eU,8903779105878,False,4308,4254.8,1,0.0,47,5759.7,360.96680851063826,25574400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,2,Consistent Weekly,Housing and Utilities,Online,Surging in Subscriptions,0.06,3.0,42.24,2.0,[1703509542445537],1703509542445537,1
USR162th,2851547662819,False,7214,9391.43,1,0.0,51,48135.64,1268.758431372549,27734400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,3,4,Healthy Active User,Shopping,Mobile App,Surging in Fitness,0.06,3.0,409.1125,4.0,[4241269848227976],4241269848227976,1
USR279gH,3312434007745,False,6223,2110.52,1,0.0,47,4078.57,310.73574468085104,26784000.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Housing and Utilities,Mobile App,Surging in Hobbies,0.06,3.0,41.515,2.0,[9625783251295911],9625783251295911,1
USR066Hw,2180365398496,False,6122,7126.93,1,0.0,60,237032.68,4362.008,26438400.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,2,Consistent Weekly,Shopping,Mobile App,Surging in Groceries,0.05,3.0,21.365000000000002,2.0,[666689254107962],666689254107962,1
USR139QE,3380959808786,False,8114,9753.51,1,0.0,54,17942.38,785.0957407407409,25574400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,2,Consistent Weekly,Shopping,Online,Surging in Fitness,0.06,3.0,314.39,2.0,[580611751812643],580611751812643,1
USR317Xw,8597115466435,False,2665,9714.97,1,0.0,46,1821.45,278.0878260869565,25660800.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,2,2,3,Consistent Weekly,Gifts,In-store,Surging in Subscriptions,0.07,3.0,32.38666666666666,3.0,[9109926126905843],9109926126905843,1
USR866Vy,4918287018942,False,1516,892.06,1,0.0,43,89270.65,2731.0432558139537,26611200.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Shopping,In-store,Surging in Groceries,0.07,3.0,9.265,2.0,[5680825864486263],5680825864486263,1
USR672oM,6238510081950,False,5493,9184.34,1,0.0,52,86966.94,1964.4101923076923,27388800.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,4,Single-Tasker,Shopping,Mobile App,Surging in Fitness,0.06,3.0,715.4449999999999,4.0,[5274349177174725],5274349177174725,1
USR437KX,2244870530557,True,5691,9373.08,1,0.0,66,84697.66,2660.013484848485,26438400.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Shopping,Mobile App,Surging in Fitness,0.05,3.0,173.79333333333332,3.0,[8523595065041672],8523595065041672,1
USR415QQ,5816953085283,False,1917,7791.69,1,0.0,43,2161.63,268.4981395348837,25747200.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Personal Hygiene,Mobile App,Surging in Friend Activities,0.07,3.0,114.74666666666667,3.0,[8079726737611017],8079726737611017,1
USR332Yp,570914587968,False,682,2504.65,1,0.0,48,56078.04,1475.0024999999998,27561600.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,2,Consistent Weekly,Shopping,Online,Surging in Personal Hygiene,0.06,3.0,31.810000000000002,2.0,[2849923410397004],2849923410397004,1
USR598Hk,1294009923940,False,6879,9642.0,1,0.0,50,84850.45,1941.2035999999998,25574400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Shopping,Online,Surging in Housing and Utilities,0.06,3.0,1028.8300000000002,2.0,[4564786545467025],4564786545467025,1
USR726VM,2200627108409,True,229,1148.22,1,0.0,49,51052.81,1858.0971428571427,27820800.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Shopping,In-store,Surging in Medical/Dental,0.06,3.0,135.26000000000002,2.0,[9860410258164577],9860410258164577,1
USR059hG,2976751317935,False,9097,7646.76,1,0.0,46,2995.22,287.26347826086953,25833600.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Shopping,Online,Surging in Food,0.07,3.0,68.96,2.0,[8718671791689150],8718671791689150,1
USR843Yq,5060647677981,True,3051,8460.73,1,0.0,50,5113.02,343.9458,27388800.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Housing and Utilities,In-store,Surging in Shopping,0.06,3.0,244.07999999999998,2.0,[5296356624620250],5296356624620250,1
USR473tw,4628572691938,False,6448,1171.82,1,0.0,35,72604.92,2315.7874285714283,26697600.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,2,Single-Tasker,Shopping,In-store,Surging in Food,0.09,3.0,241.45,2.0,[6184261160522297],6184261160522297,1
USR146jK,4445874448426,False,123,4704.08,1,0.0,40,4164.41,292.354,26870400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Shopping,Mobile App,Surging in Travel,0.08,3.0,136.69333333333333,3.0,[7259110723892288],7259110723892288,1
USR785nU,865310712853,False,5094,6658.35,1,0.0,47,2374.18,311.9855319148936,27648000.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Gifts,Online,Surging in Gifts,0.06,3.0,736.3933333333334,3.0,[5647908738059733],5647908738059733,1
USR102Ib,9100259832886,True,5998,1427.52,1,0.0,49,278057.06,10512.950612244897,26352000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,3,Consistent Weekly,Shopping,Online,Surging in Hobbies,0.06,3.0,53.883333333333326,3.0,[1672339357676178],1672339357676178,1
USR350bh,1663151499866,True,8830,3389.31,1,0.0,38,961.73,232.30578947368423,27475200.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,4,Single-Tasker,Medical/Dental,In-store,Surging in Food,0.08,3.0,263.73,4.0,[5624025645542408],5624025645542408,1
USR331Xb,2181406212043,True,2704,9407.16,1,0.0,42,52325.26,1446.5692857142858,26784000.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Shopping,In-store,Surging in Fitness,0.07,3.0,571.2966666666666,3.0,[8495387043163616],8495387043163616,1
USR723TN,2539909267535,False,2806,6470.11,1,0.0,54,2025.52,290.9468518518518,25660800.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Travel,In-store,Surging in Gifts,0.06,3.0,52.0,3.0,[5756995366242133],5756995366242133,1
USR395Ke,5398733699940,True,1049,4591.05,1,0.0,58,237483.15,6330.366551724137,28080000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,1,Single-Tasker,Shopping,Online,Surging in Food,0.05,3.0,9.93,1.0,[9256222811119772],9256222811119772,1
USR421oQ,6550834724389,True,2697,1770.58,1,0.0,53,194038.15,8054.62358490566,26697600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,2,2,4,Consistent Weekly,Shopping,Online,Surging in Shopping,0.06,3.0,48544.125,4.0,[4202420362708024],4202420362708024,1
USR698Vo,8015677824661,False,3655,1979.69,1,0.0,41,6502.99,312.3517073170732,27043200.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,4,Single-Tasker,Housing and Utilities,Online,Surging in Hobbies,0.07,3.0,63.7775,4.0,[1043361745109634],1043361745109634,1
USR951HI,9280276726316,False,5496,7681.15,1,0.0,56,4892.41,429.98785714285714,25660800.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,6,Consistent Weekly,Shopping,Mobile App,Surging in Gifts,0.05,3.0,327.1383333333333,6.0,[3294169065588118],3294169065588118,1
USR495Vi,3505919840541,True,9272,6720.12,1,0.0,52,291770.06,5908.235576923077,27216000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,1,Single-Tasker,Shopping,In-store,Surging in Food,0.06,3.0,95.47,1.0,[6028934057594631],6028934057594631,1
USR466ol,6825120482287,True,2927,2258.55,1,0.0,44,57903.41,1716.0125,30240000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,3,Single-Tasker,Shopping,In-store,Surging in Fitness,0.07,3.0,693.13,3.0,[681925541759447],681925541759447,1
USR298ko,4906995856375,False,8136,6073.33,1,0.0,43,100894.24,4590.107441860465,27820800.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,4,Consistent Weekly,Shopping,Mobile App,Surging in Subscriptions,0.07,3.0,69.9425,4.0,[596778591342074],596778591342074,1
USR914Gc,6165313911969,True,683,4062.81,1,0.0,52,88178.1,1939.1251923076923,28771200.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,3,3,Healthy Active User,Shopping,Online,Surging in Shopping,0.06,3.0,29544.183333333334,3.0,[4820686598468822],4820686598468822,1
USR310Wm,5707738079010,False,1791,9217.51,1,0.0,55,271129.92,5181.831636363636,27475200.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,3,Consistent Weekly,Shopping,Mobile App,Surging in Travel,0.05,3.0,377.93,3.0,[2091804121926538],2091804121926538,1
USR199CW,5778327194106,True,8212,6009.97,1,0.0,54,16821.62,739.5614814814815,26006400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,6,Consistent Weekly,Shopping,In-store,Surging in Groceries,0.06,3.0,398.66833333333335,6.0,[2946558595930254],2946558595930254,1
USR538ia,3568294043474,False,1846,9866.45,1,0.0,38,2395.57,297.50131578947367,25574400.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,2,2,4,Consistent Weekly,Shopping,In-store,Surging in Shopping,0.08,3.0,695.245,4.0,[4794793466414815],4794793466414815,1
USR272Ng,4245223074099,False,8870,8696.91,1,0.0,47,49941.02,1546.9595744680848,28684800.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,5,Single-Tasker,Shopping,In-store,Surging in Hobbies,0.06,3.0,58.438,5.0,[6442995379060004],6442995379060004,1
USR757AI,8183217471744,True,1498,1050.76,1,0.0,41,1764.2,183.17365853658535,27388800.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,6,Consistent Weekly,Medical/Dental,Online,Surging in Shopping,0.07,3.0,38.281666666666666,6.0,[822184616482060],822184616482060,1
USR895fU,681965879101,False,2178,6848.48,1,0.0,44,317197.82,8698.476590909091,25833600.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,2,Consistent Weekly,Shopping,Online,Surging in Subscriptions,0.07,3.0,91.73,2.0,[2676493542007193],2676493542007193,1
USR009qR,7761443840187,False,4677,8095.09,1,0.0,54,6962.42,414.85407407407405,25660800.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,1,Single-Tasker,Housing and Utilities,Online,Surging in Friend Activities,0.06,3.0,19.72,1.0,[2360682911426535],2360682911426535,1
USR197Mx,9470608425959,False,2165,6747.75,1,0.0,53,125798.6,3665.7449056603778,27043200.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,2,Consistent Weekly,Shopping,Online,Surging in Friend Activities,0.06,3.0,248.565,2.0,[6997932965814504],6997932965814504,1
USR926hk,6576482406863,False,2151,7687.82,1,0.0,50,6867.67,488.014,26524800.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,2,Consistent Weekly,Shopping,In-store,Surging in Friend Activities,0.06,3.0,2380.965,2.0,[1433655511455988],1433655511455988,1
USR832EJ,3201174514516,False,1705,8531.87,1,0.0,53,68982.29,2820.6866037735845,27820800.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,4,Consistent Weekly,Shopping,Mobile App,Surging in Subscriptions,0.06,3.0,449.19500000000005,4.0,[8489335112982257],8489335112982257,1
USR803YO,122511492795,True,6334,4214.95,1,0.0,53,139125.95,2915.9464150943395,26006400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,4,Consistent Weekly,Shopping,In-store,Surging in Travel,0.06,3.0,430.505,4.0,[6714012310265196],6714012310265196,1
USR489hA,9381630230571,True,3597,3133.67,1,0.0,54,171397.48,3397.4464814814814,25920000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,2,2,4,Consistent Weekly,Shopping,Online,Surging in Subscriptions,0.06,3.0,52.2025,4.0,[7975352599335891],7975352599335891,1
USR587rm,3843354153970,False,7156,3603.04,1,0.0,37,2218.78,322.0424324324324,25660800.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,2,3,Consistent Weekly,Fitness,Online,Surging in Gifts,0.08,3.0,301.34,3.0,[8193956170168360],8193956170168360,1
USR103fp,2830535861189,False,2713,3238.99,1,0.0,53,171327.87,6150.533396226416,26438400.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,1,3,9,Healthy Active User,Shopping,Mobile App,Surging in Gifts,0.06,3.0,228.94999999999996,9.0,[1736786131442588],1736786131442588,1
